RSSI,Timestamp
RSSI,Timestamp
-44,14:25:20.312475
RSSI,Timestamp
-38,14:25:20.318382
RSSI,Timestamp
-38,14:25:20.323858
RSSI,Timestamp
-39,14:25:20.328527
RSSI,Timestamp
-26,14:25:20.333419
RSSI,Timestamp
-24,14:25:20.338397
RSSI,Timestamp
-26,14:25:20.345038
RSSI,Timestamp
-24,14:25:20.352012
RSSI,Timestamp
-39,14:25:20.356837
RSSI,Timestamp
-24,14:25:20.363838
RSSI,Timestamp
-56,14:25:20.369227
RSSI,Timestamp
-42,14:25:20.373720
RSSI,Timestamp
-41,14:25:20.378437
RSSI,Timestamp
-44,14:25:20.385212
RSSI,Timestamp
-46,14:25:20.390246
RSSI,Timestamp
-36,14:25:20.403024
RSSI,Timestamp
-36,14:25:20.421001
RSSI,Timestamp
-38,14:25:20.425721
RSSI,Timestamp
-48,14:25:20.430642
RSSI,Timestamp
-24,14:25:20.436230
RSSI,Timestamp
-36,14:25:20.441464
RSSI,Timestamp
-50,14:25:20.445844
RSSI,Timestamp
-49,14:25:20.451294
RSSI,Timestamp
-48,14:25:20.455836
RSSI,Timestamp
-49,14:25:20.460617
RSSI,Timestamp
-49,14:25:20.465287
RSSI,Timestamp
-46,14:25:20.470024
RSSI,Timestamp
-47,14:25:20.474881
RSSI,Timestamp
-48,14:25:20.480776
RSSI,Timestamp
-50,14:25:20.487003
RSSI,Timestamp
-47,14:25:20.491477
RSSI,Timestamp
-60,14:25:20.496698
RSSI,Timestamp
-44,14:25:20.501579
RSSI,Timestamp
-45,14:25:20.506701
RSSI,Timestamp
-52,14:25:20.511679
RSSI,Timestamp
-53,14:25:20.517895
RSSI,Timestamp
-37,14:25:20.524646
RSSI,Timestamp
-49,14:25:20.529889
RSSI,Timestamp
-46,14:25:20.535723
RSSI,Timestamp
-46,14:25:20.541728
RSSI,Timestamp
-51,14:25:20.548614
RSSI,Timestamp
-49,14:25:20.553842
RSSI,Timestamp
-44,14:25:20.560709
RSSI,Timestamp
-46,14:25:20.566775
RSSI,Timestamp
-46,14:25:20.573206
RSSI,Timestamp
-47,14:25:20.578296
RSSI,Timestamp
-51,14:25:20.583093
RSSI,Timestamp
-26,14:25:20.588547
RSSI,Timestamp
-36,14:25:20.593040
RSSI,Timestamp
-40,14:25:20.639791
RSSI,Timestamp
-45,14:25:20.645291
RSSI,Timestamp
-46,14:25:20.651081
RSSI,Timestamp
-44,14:25:20.696670
RSSI,Timestamp
-47,14:25:20.735799
RSSI,Timestamp
-49,14:25:20.741075
RSSI,Timestamp
-46,14:25:20.746068
RSSI,Timestamp
-47,14:25:20.750519
RSSI,Timestamp
-50,14:25:20.755356
RSSI,Timestamp
-49,14:25:20.762434
RSSI,Timestamp
-54,14:25:20.767982
RSSI,Timestamp
-52,14:25:20.773297
RSSI,Timestamp
-24,14:25:20.778348
RSSI,Timestamp
-46,14:25:20.783206
RSSI,Timestamp
-45,14:25:20.787671
RSSI,Timestamp
-50,14:25:20.792346
RSSI,Timestamp
-51,14:25:20.799042
RSSI,Timestamp
-46,14:25:20.804489
RSSI,Timestamp
-45,14:25:20.809494
RSSI,Timestamp
-59,14:25:20.814203
RSSI,Timestamp
-53,14:25:20.819304
RSSI,Timestamp
-45,14:25:20.825661
RSSI,Timestamp
-46,14:25:20.831442
RSSI,Timestamp
-46,14:25:20.835976
RSSI,Timestamp
-67,14:25:20.840166
RSSI,Timestamp
-46,14:25:20.844882
RSSI,Timestamp
-49,14:25:20.849544
RSSI,Timestamp
-45,14:25:20.855081
RSSI,Timestamp
-46,14:25:20.859405
RSSI,Timestamp
-46,14:25:20.863669
RSSI,Timestamp
-48,14:25:20.867980
RSSI,Timestamp
-45,14:25:20.871952
RSSI,Timestamp
-26,14:25:20.876144
RSSI,Timestamp
-46,14:25:20.880102
RSSI,Timestamp
-45,14:25:20.884323
RSSI,Timestamp
-45,14:25:20.888272
RSSI,Timestamp
-58,14:25:20.892438
RSSI,Timestamp
-44,14:25:20.898431
RSSI,Timestamp
-47,14:25:20.902661
RSSI,Timestamp
-46,14:25:20.906671
RSSI,Timestamp
-54,14:25:20.910628
RSSI,Timestamp
-47,14:25:20.915040
RSSI,Timestamp
-46,14:25:20.920462
RSSI,Timestamp
-47,14:25:20.924968
RSSI,Timestamp
-52,14:25:20.929865
RSSI,Timestamp
-48,14:25:20.935715
RSSI,Timestamp
-48,14:25:20.941307
RSSI,Timestamp
-53,14:25:20.946799
RSSI,Timestamp
-55,14:25:20.951861
RSSI,Timestamp
-46,14:25:20.956346
RSSI,Timestamp
-48,14:25:20.960971
RSSI,Timestamp
-48,14:25:20.965653
RSSI,Timestamp
-48,14:25:20.969919
RSSI,Timestamp
-36,14:25:20.982456
RSSI,Timestamp
-36,14:25:20.993576
RSSI,Timestamp
-46,14:25:20.998123
RSSI,Timestamp
-55,14:25:21.002393
RSSI,Timestamp
-46,14:25:21.008302
RSSI,Timestamp
-44,14:25:21.013962
RSSI,Timestamp
-46,14:25:21.020877
RSSI,Timestamp
-45,14:25:21.027515
RSSI,Timestamp
-46,14:25:21.035093
RSSI,Timestamp
-55,14:25:21.040615
RSSI,Timestamp
-45,14:25:21.045990
RSSI,Timestamp
-66,14:25:21.050259
RSSI,Timestamp
-44,14:25:21.055921
RSSI,Timestamp
-46,14:25:21.061770
RSSI,Timestamp
-45,14:25:21.066701
RSSI,Timestamp
-49,14:25:21.073423
RSSI,Timestamp
-45,14:25:21.078901
RSSI,Timestamp
-54,14:25:21.085656
RSSI,Timestamp
-46,14:25:21.091796
RSSI,Timestamp
-44,14:25:21.097574
RSSI,Timestamp
-54,14:25:21.108544
RSSI,Timestamp
-45,14:25:21.114709
RSSI,Timestamp
-36,14:25:21.126601
RSSI,Timestamp
-46,14:25:21.132042
RSSI,Timestamp
-44,14:25:21.136797
RSSI,Timestamp
-54,14:25:21.141221
RSSI,Timestamp
-60,14:25:21.145628
RSSI,Timestamp
-47,14:25:21.149875
RSSI,Timestamp
-46,14:25:21.154152
RSSI,Timestamp
-53,14:25:21.158187
RSSI,Timestamp
-46,14:25:21.162519
RSSI,Timestamp
-45,14:25:21.166848
RSSI,Timestamp
-53,14:25:21.171465
RSSI,Timestamp
-46,14:25:21.179173
RSSI,Timestamp
-46,14:25:21.185109
RSSI,Timestamp
-49,14:25:21.191052
RSSI,Timestamp
-48,14:25:21.196736
RSSI,Timestamp
-53,14:25:21.201835
RSSI,Timestamp
-48,14:25:21.207982
RSSI,Timestamp
-45,14:25:21.213740
RSSI,Timestamp
-46,14:25:21.219918
RSSI,Timestamp
-45,14:25:21.224542
RSSI,Timestamp
-46,14:25:21.229589
RSSI,Timestamp
-46,14:25:21.234982
RSSI,Timestamp
-54,14:25:21.240692
RSSI,Timestamp
-60,14:25:21.247285
RSSI,Timestamp
-45,14:25:21.251866
RSSI,Timestamp
-50,14:25:21.255627
RSSI,Timestamp
-44,14:25:21.259685
RSSI,Timestamp
-44,14:25:21.263743
RSSI,Timestamp
-45,14:25:21.268540
RSSI,Timestamp
-49,14:25:21.273350
RSSI,Timestamp
-49,14:25:21.279191
RSSI,Timestamp
-45,14:25:21.286121
RSSI,Timestamp
-66,14:25:21.290900
RSSI,Timestamp
-46,14:25:21.295147
RSSI,Timestamp
-44,14:25:21.299703
RSSI,Timestamp
-36,14:25:21.316000
RSSI,Timestamp
-46,14:25:21.321923
RSSI,Timestamp
-48,14:25:21.328791
RSSI,Timestamp
-49,14:25:21.333244
RSSI,Timestamp
-47,14:25:21.338093
RSSI,Timestamp
-46,14:25:21.343398
RSSI,Timestamp
-44,14:25:21.347767
RSSI,Timestamp
-45,14:25:21.351942
RSSI,Timestamp
-46,14:25:21.356291
RSSI,Timestamp
-44,14:25:21.360238
RSSI,Timestamp
-53,14:25:21.364618
RSSI,Timestamp
-54,14:25:21.373396
RSSI,Timestamp
-45,14:25:21.377822
RSSI,Timestamp
-39,14:25:21.382238
RSSI,Timestamp
-46,14:25:21.386786
RSSI,Timestamp
-44,14:25:21.393656
RSSI,Timestamp
-54,14:25:21.399539
RSSI,Timestamp
-47,14:25:21.407228
RSSI,Timestamp
-50,14:25:21.414026
RSSI,Timestamp
-50,14:25:21.418832
RSSI,Timestamp
-49,14:25:21.424027
RSSI,Timestamp
-47,14:25:21.428903
RSSI,Timestamp
-48,14:25:21.435659
RSSI,Timestamp
-49,14:25:21.441043
RSSI,Timestamp
-48,14:25:21.446967
RSSI,Timestamp
-48,14:25:21.451986
RSSI,Timestamp
-51,14:25:21.456848
RSSI,Timestamp
-50,14:25:21.460803
RSSI,Timestamp
-49,14:25:21.464841
RSSI,Timestamp
-49,14:25:21.468818
RSSI,Timestamp
-39,14:25:21.473036
RSSI,Timestamp
-45,14:25:21.477112
RSSI,Timestamp
-44,14:25:21.481521
RSSI,Timestamp
-44,14:25:21.485637
RSSI,Timestamp
-43,14:25:21.492876
RSSI,Timestamp
-36,14:25:21.512891
RSSI,Timestamp
-49,14:25:21.520221
RSSI,Timestamp
-50,14:25:21.527167
RSSI,Timestamp
-45,14:25:21.532104
RSSI,Timestamp
-45,14:25:21.539061
RSSI,Timestamp
-46,14:25:21.547687
RSSI,Timestamp
-46,14:25:21.553507
RSSI,Timestamp
-45,14:25:21.557503
RSSI,Timestamp
-50,14:25:21.561640
RSSI,Timestamp
-46,14:25:21.566144
RSSI,Timestamp
-45,14:25:21.570411
RSSI,Timestamp
-51,14:25:21.574292
RSSI,Timestamp
-48,14:25:21.578361
RSSI,Timestamp
-66,14:25:21.582893
RSSI,Timestamp
-47,14:25:21.587982
RSSI,Timestamp
-46,14:25:21.592678
RSSI,Timestamp
-48,14:25:21.597663
RSSI,Timestamp
-52,14:25:21.601574
RSSI,Timestamp
-46,14:25:21.605864
RSSI,Timestamp
-36,14:25:21.617997
RSSI,Timestamp
-46,14:25:21.622333
RSSI,Timestamp
-46,14:25:21.626631
RSSI,Timestamp
-45,14:25:21.630592
RSSI,Timestamp
-67,14:25:21.636522
RSSI,Timestamp
-49,14:25:21.642039
RSSI,Timestamp
-45,14:25:21.647326
RSSI,Timestamp
-46,14:25:21.652925
RSSI,Timestamp
-55,14:25:21.659167
RSSI,Timestamp
-45,14:25:21.664641
RSSI,Timestamp
-49,14:25:21.670257
RSSI,Timestamp
-47,14:25:21.675292
RSSI,Timestamp
-45,14:25:21.679834
RSSI,Timestamp
-48,14:25:21.684152
RSSI,Timestamp
-49,14:25:21.689299
RSSI,Timestamp
-45,14:25:21.695314
RSSI,Timestamp
-45,14:25:21.699486
RSSI,Timestamp
-45,14:25:21.703268
RSSI,Timestamp
-50,14:25:21.707593
RSSI,Timestamp
-43,14:25:21.712165
RSSI,Timestamp
-58,14:25:21.716817
RSSI,Timestamp
-42,14:25:21.720987
RSSI,Timestamp
-45,14:25:21.725061
RSSI,Timestamp
-46,14:25:21.729809
RSSI,Timestamp
-45,14:25:21.735940
RSSI,Timestamp
-66,14:25:21.742850
RSSI,Timestamp
-46,14:25:21.749738
RSSI,Timestamp
-45,14:25:21.754853
RSSI,Timestamp
-50,14:25:21.759503
RSSI,Timestamp
-45,14:25:21.764427
RSSI,Timestamp
-46,14:25:21.769321
RSSI,Timestamp
-45,14:25:21.773859
RSSI,Timestamp
-51,14:25:21.778210
RSSI,Timestamp
-49,14:25:21.782439
RSSI,Timestamp
-46,14:25:21.786912
RSSI,Timestamp
-46,14:25:21.791145
RSSI,Timestamp
-45,14:25:21.795450
RSSI,Timestamp
-45,14:25:21.801559
RSSI,Timestamp
-52,14:25:21.806375
RSSI,Timestamp
-52,14:25:21.811982
RSSI,Timestamp
-44,14:25:21.818329
RSSI,Timestamp
-28,14:25:21.836139
RSSI,Timestamp
-34,14:25:21.851612
RSSI,Timestamp
-45,14:25:21.856056
RSSI,Timestamp
-46,14:25:21.860252
RSSI,Timestamp
-45,14:25:21.864568
RSSI,Timestamp
-45,14:25:21.868800
RSSI,Timestamp
-46,14:25:21.872992
RSSI,Timestamp
-44,14:25:21.877513
RSSI,Timestamp
-54,14:25:21.881802
RSSI,Timestamp
-46,14:25:21.886151
RSSI,Timestamp
-45,14:25:21.889950
RSSI,Timestamp
-45,14:25:21.895741
RSSI,Timestamp
-45,14:25:21.901141
RSSI,Timestamp
-46,14:25:21.906724
RSSI,Timestamp
-45,14:25:21.911200
RSSI,Timestamp
-45,14:25:21.918111
RSSI,Timestamp
-43,14:25:21.924638
RSSI,Timestamp
-43,14:25:21.930546
RSSI,Timestamp
-45,14:25:21.935807
RSSI,Timestamp
-36,14:25:21.952832
RSSI,Timestamp
-46,14:25:21.957819
RSSI,Timestamp
-44,14:25:22.424412
RSSI,Timestamp
-39,14:25:22.431657
RSSI,Timestamp
-43,14:25:22.438245
RSSI,Timestamp
-46,14:25:22.446340
RSSI,Timestamp
-44,14:25:22.454282
RSSI,Timestamp
-43,14:25:22.462044
RSSI,Timestamp
-52,14:25:22.470871
RSSI,Timestamp
-43,14:25:22.476322
RSSI,Timestamp
-46,14:25:22.479938
RSSI,Timestamp
-44,14:25:22.483950
RSSI,Timestamp
-37,14:25:22.488582
RSSI,Timestamp
-45,14:25:22.493945
RSSI,Timestamp
-52,14:25:22.507313
RSSI,Timestamp
-54,14:25:22.520587
RSSI,Timestamp
-44,14:25:22.525349
RSSI,Timestamp
-44,14:25:22.530213
RSSI,Timestamp
-44,14:25:22.535210
RSSI,Timestamp
-44,14:25:22.539837
RSSI,Timestamp
-49,14:25:22.544522
RSSI,Timestamp
-47,14:25:22.548809
RSSI,Timestamp
-45,14:25:22.553048
RSSI,Timestamp
-58,14:25:22.559394
RSSI,Timestamp
-44,14:25:22.564075
RSSI,Timestamp
-45,14:25:22.569703
RSSI,Timestamp
-45,14:25:22.575363
RSSI,Timestamp
-47,14:25:22.583384
RSSI,Timestamp
-52,14:25:22.590366
RSSI,Timestamp
-46,14:25:22.598282
RSSI,Timestamp
-46,14:25:22.604075
RSSI,Timestamp
-46,14:25:22.611404
RSSI,Timestamp
-45,14:25:22.617291
RSSI,Timestamp
-54,14:25:22.632609
RSSI,Timestamp
-36,14:25:22.650291
RSSI,Timestamp
-45,14:25:22.656058
RSSI,Timestamp
-47,14:25:22.660521
RSSI,Timestamp
-44,14:25:22.665187
RSSI,Timestamp
-38,14:25:22.669619
RSSI,Timestamp
-52,14:25:22.675065
RSSI,Timestamp
-44,14:25:22.681649
RSSI,Timestamp
-42,14:25:22.687591
RSSI,Timestamp
-47,14:25:22.692006
RSSI,Timestamp
-60,14:25:22.696456
RSSI,Timestamp
-46,14:25:22.700391
RSSI,Timestamp
-44,14:25:22.705500
RSSI,Timestamp
-44,14:25:22.711479
RSSI,Timestamp
-54,14:25:22.715834
RSSI,Timestamp
-62,14:25:22.720317
RSSI,Timestamp
-55,14:25:22.724715
RSSI,Timestamp
-41,14:25:22.730342
RSSI,Timestamp
-58,14:25:22.734766
RSSI,Timestamp
-36,14:25:22.746678
RSSI,Timestamp
-51,14:25:22.751035
RSSI,Timestamp
-42,14:25:22.755813
RSSI,Timestamp
-44,14:25:22.761675
RSSI,Timestamp
-43,14:25:22.767771
RSSI,Timestamp
-44,14:25:22.773354
RSSI,Timestamp
-43,14:25:22.779467
RSSI,Timestamp
-47,14:25:22.784534
RSSI,Timestamp
-42,14:25:22.789490
RSSI,Timestamp
-40,14:25:22.795584
RSSI,Timestamp
-58,14:25:22.843145
RSSI,Timestamp
-44,14:25:22.850033
RSSI,Timestamp
-53,14:25:22.855259
RSSI,Timestamp
-45,14:25:22.861798
RSSI,Timestamp
-67,14:25:22.877716
RSSI,Timestamp
-48,14:25:22.885194
RSSI,Timestamp
-36,14:25:22.904052
RSSI,Timestamp
-48,14:25:22.916892
RSSI,Timestamp
-63,14:25:22.924964
RSSI,Timestamp
-48,14:25:22.930780
RSSI,Timestamp
-47,14:25:22.936913
RSSI,Timestamp
-47,14:25:22.943238
RSSI,Timestamp
-49,14:25:22.949240
RSSI,Timestamp
-48,14:25:22.955356
RSSI,Timestamp
-47,14:25:22.960284
RSSI,Timestamp
-40,14:25:22.967574
RSSI,Timestamp
-48,14:25:22.972362
RSSI,Timestamp
-44,14:25:22.978458
RSSI,Timestamp
-44,14:25:22.984508
RSSI,Timestamp
-44,14:25:22.991205
RSSI,Timestamp
-44,14:25:22.997524
RSSI,Timestamp
-54,14:25:23.002717
RSSI,Timestamp
-49,14:25:23.007707
RSSI,Timestamp
-43,14:25:23.013270
RSSI,Timestamp
-44,14:25:23.019354
RSSI,Timestamp
-43,14:25:23.024408
RSSI,Timestamp
-45,14:25:23.030492
RSSI,Timestamp
-43,14:25:23.035377
RSSI,Timestamp
-49,14:25:23.042645
RSSI,Timestamp
-44,14:25:23.049097
RSSI,Timestamp
-44,14:25:23.053022
RSSI,Timestamp
-55,14:25:23.056744
RSSI,Timestamp
-51,14:25:23.060686
RSSI,Timestamp
-49,14:25:23.065185
RSSI,Timestamp
-53,14:25:23.071041
RSSI,Timestamp
-50,14:25:23.075530
RSSI,Timestamp
-52,14:25:23.079810
RSSI,Timestamp
-44,14:25:23.084020
RSSI,Timestamp
-43,14:25:23.088312
RSSI,Timestamp
-57,14:25:23.092658
RSSI,Timestamp
-44,14:25:23.096954
RSSI,Timestamp
-54,14:25:23.104650
RSSI,Timestamp
-49,14:25:23.109430
RSSI,Timestamp
-36,14:25:23.125390
RSSI,Timestamp
-44,14:25:23.130631
RSSI,Timestamp
-46,14:25:23.135830
RSSI,Timestamp
-42,14:25:23.142221
RSSI,Timestamp
-42,14:25:23.148517
RSSI,Timestamp
-52,14:25:23.153498
RSSI,Timestamp
-43,14:25:23.160415
RSSI,Timestamp
-42,14:25:23.166899
RSSI,Timestamp
-43,14:25:23.171454
RSSI,Timestamp
-37,14:25:23.175913
RSSI,Timestamp
-50,14:25:23.182012
RSSI,Timestamp
-44,14:25:23.186783
RSSI,Timestamp
-43,14:25:23.192357
RSSI,Timestamp
-50,14:25:23.197775
RSSI,Timestamp
-44,14:25:23.203111
RSSI,Timestamp
-52,14:25:23.209467
RSSI,Timestamp
-36,14:25:23.214691
RSSI,Timestamp
-44,14:25:23.219428
RSSI,Timestamp
-44,14:25:23.224747
RSSI,Timestamp
-43,14:25:23.229555
RSSI,Timestamp
-43,14:25:23.234418
RSSI,Timestamp
-36,14:25:23.245847
RSSI,Timestamp
-45,14:25:23.250269
RSSI,Timestamp
-51,14:25:23.254620
RSSI,Timestamp
-67,14:25:23.258871
RSSI,Timestamp
-41,14:25:23.263118
RSSI,Timestamp
-36,14:25:23.270225
RSSI,Timestamp
-42,14:25:23.276898
RSSI,Timestamp
-42,14:25:23.280931
RSSI,Timestamp
-51,14:25:23.285338
RSSI,Timestamp
-40,14:25:23.290308
RSSI,Timestamp
-38,14:25:23.295610
RSSI,Timestamp
-41,14:25:23.301785
RSSI,Timestamp
-59,14:25:23.310374
RSSI,Timestamp
-34,14:25:23.324764
RSSI,Timestamp
-41,14:25:23.330518
RSSI,Timestamp
-42,14:25:23.334935
RSSI,Timestamp
-44,14:25:23.339248
RSSI,Timestamp
-44,14:25:23.343454
RSSI,Timestamp
-41,14:25:23.347706
RSSI,Timestamp
-48,14:25:23.351954
RSSI,Timestamp
-44,14:25:23.356317
RSSI,Timestamp
-36,14:25:23.362822
RSSI,Timestamp
-42,14:25:23.367804
RSSI,Timestamp
-43,14:25:23.373410
RSSI,Timestamp
-36,14:25:23.383236
